location,price,Supply(Selling)_or_Demand(Buying),text,title,url,legacyId,time,commentsCount,likesCount,sharesCount,topComments/0/text,topComments/1/likesCount,topComments/1/text,user/id,user/name
,,Supply,"The Grad San Jose Sublet
88 E San Carlos St, San Jose, CA
 $1,687 / month 

Private room (Bedroom c) on the 17th floor with private bathroom located directly outside bedroom. 

Within 5 minute or less walking distance from SJSU. Fully furnished (full size bed, two dressers, and a desk/chair) with amenities/utilities included:
free gym, pool, jacuzzi, and yoga studio access
wifi
washer/dryer in unit
study rooms
barbecues
and dog park area

As I am already about half way through the years lease, move in time will be Mid December and the lease will be ending July 31st. This means the month of December will be covered by me in addition to the sublet fee 
Female only inquiries please! 
Feel free to message me with any questions!",,https://www.facebook.com/groups/SJSUhousing/permalink/2078437255823433/,2078437255823433,2023-12-06T07:23:55.000Z,0,1,0,,,,pfbid02ow3oT4QfQZTxo7DoP1icw5tAFpapEEn5Drpqwa7ahbYzaULkMcFBfmwtn4NabyKMl,Maias Enchiladas
,,Supply,"______

Hello, I’m moving out of San Jose for a semester so I’m looking for someone to take over my lease at the Grad from Jan 1st-July 31st, for the 2024 spring semester. Only female. 
-2 minute walk to campus
-utilities included
-washer/dryer in unit 
-fully furnished 
-4 roommates 
-shared bedroom
-private bathroom
-clean, friendly roommates
-wifi included 
-all female 
Rent-$1,268
Amenities:
-pool and jacuzzi 
Grilling area/ patio
Dog park
-study rooms
Contact for more details: 213-703-8537 
Please text if I don’t answer",,https://www.facebook.com/groups/SJSUhousing/permalink/2078415869158905/,2078415869158905,2023-12-06T06:52:32.000Z,0,4,0,,,,pfbid07w6k11URV6FBSzUt1MiJmUBjY6JySpJtZRv4yoMQcn4rsyEJDk7q2meYrVUHPgdyl,Julia Simonyan
,,Supply,"Permanent accommodation is available for 1 male at 500 Race Street in a master bedroom move in as soon as possible.

Rent is ~ $478 + utilities 
It is a 2 bed 2 bath apt.

Amenities - Gym, business center and many more.In-house washer/dryer, dishwasher, AC/heater.

🏡 Apartment: 2 Bed 2Bath
📍 Location: 500 Race Street
🚍 Bus and Light Rail (VTA): 1 min walk🚶
10 minutes on Light Rail to SJSU.
Facilities:
🥘 Fully Equipped Kitchen
🧺 In-house washer and dryer
🧽 Dishwasher
🏋️ Gym
Grocery stores:
🛒 Safeway : 5 minutes walk
And many more.

Contact for more details: Garry : +19529948686
Harsh:+5105985341",,https://www.facebook.com/groups/SJSUhousing/permalink/2077814335885725/,2077814335885725,2023-12-05T05:58:19.000Z,1,1,0,I’m interested,,,pfbid09LMQF2dr2mPusCEjbLeTXhh15PxpiUTA7jtf6AGTUvsuTs9HN5JnBojRtkua1ds2l,Harry Tess
,,Supply,"1 bedroom with private bathroom available for rent. Close to SJSU campus 19th and Fernando 
Rent 1000 utilities included",,https://www.facebook.com/groups/SJSUhousing/permalink/2077746645892494/,2077746645892494,2023-12-05T02:47:05.000Z,1,3,0,DM'd you,,,pfbid0U2UsLutZxGQoCHFtcMZLBtCq3cYyndPRfXMtqLZRuv6AMxmyoboDfttnuyhZ9pokl,Sumon Khan
,,Demand,"Looking for a private bedroom in San Jose/sunnyvale/willow glen/ south San Jose / Campbell area asap. Preferably with other females. My budget is max 1200 . I’m clean, respectful, considerate, and friendly.",,https://www.facebook.com/groups/SJSUhousing/permalink/2077248049275687/,2077248049275687,2023-12-04T06:08:20.000Z,7,24,0,I have a room available,,,pfbid0335mkxVUf8zptcqtkbEyKHVA66CtHXHV5GzH7bxqYcaaR96S8VQL8pMyaE9efXz5jl,Corrina-Elizabeth Diaz
,,Supply,Hey! Looking for someone to take over my lease till July of 2024. The house is one block away from the sjsu campus. It’s right next to the bus stop too. Looking for someone to move in preferably mid December but January works too. The rent is 1050 and comes with washer and dryer facilities.,,https://www.facebook.com/groups/SJSUhousing/permalink/2077187992615026/,2077187992615026,2023-12-04T03:44:54.000Z,0,6,0,,,,pfbid0L2tFLb3H2Z7wzeJrBqYLeSJyUst2CksFfy15SJZdUqn7jkxKH4NyZq3yrHGL2sGzl,Umar Aslam
,,Demand,Hello! My MALE friend is looking to take over someone’s lease for the spring semester at the grad. He would prefer a private bedroom and bath. Please lmk if you are reletting and the pricing 🙂,,https://www.facebook.com/groups/SJSUhousing/permalink/2077175569282935/,2077175569282935,2023-12-04T03:13:26.000Z,0,13,0,,,,pfbid02H3MAbKsER6vCrw4xzcKUh4BJnkxFMjimhf56Z99hwnhiaLAAHbKQzyMxKyoAkWcHl,Zoey Dunbar
,,Supply,"hi all, i'm helping the owner to rent these units. Perfectly for SJSU students because it's just literally a couple of walks to the campus. Apply directly on Zillow or PM for a house tour! Cheers! 
","385 E William St APT 2, San Jose, CA 95112 | Zillow",https://www.facebook.com/groups/SJSUhousing/permalink/2077063695960789/,2077063695960789,2023-12-03T21:44:20.000Z,0,1,0,,,,pfbid036GZE6e8RnLp5aXamQ46cZd7ZDaiHgPXjfsz86cbx6bJdKtAn46NAYK8n9H6A1y4fl,Nhu Nguyen
,,Supply,"single room available for rent starting january 15 2024 
monthly rent is $1320 + utilities 
furnished room 
laundry on-site 
5 min drive to sjsu 20 min walk 
street parking available",,https://www.facebook.com/groups/SJSUhousing/permalink/2077056309294861/,2077056309294861,2023-12-03T21:19:46.000Z,2,8,0,DM'd you,0,Is this room still available?,pfbid02YTLpEN8L3q9x3FwEwqHm47s4x9t6NPgVwz6BM42Xt7JX4iVwBc3R5mfAQmV2K4Jml,Caitlin David
,,Supply,"Looking for housemate.  $1,200 + electric + internet(90). 
Move in date (1/1) flexible 

Your Space: 1B 1 shred bath + HUGE living room+ Balcony + gated parking + Street parking + Full access to kitchen.

My favorite part about building is how safe it is. Garage is locked by gate. The front entry way is key pad protected.

Nearby:
SJSU is a 2 min walk
San Pedro Square is 10 mins walk with several bars and restaurants.
280 are 1 min drive 101 and 87 are 5 mins drive and 880 is also about 5 mins drive.
Target. trader joes, whole foods, Safeway, sprouts  are all about 5-10 mins drive.o",,https://www.facebook.com/groups/SJSUhousing/permalink/2077025545964604/,2077025545964604,2023-12-03T19:56:45.000Z,0,9,1,,,,pfbid0ViLJLW8dmrEZdBtJo6k3TPYmkwaE3Pz2LWZKmNMgti4NUxmyLdC9LwLGsRWrsmwGl,Jessi Boyd-mankin
,,Supply,"______

Hello, I’m moving out of San Jose for a semester so I’m looking for someone to take over my lease at the Grad from Jan 1st-July 31st, for the 2024 spring semester. Only female. Shared bedroom 
-2 minute walk to campus
-utilities included
-washer/dryer in unit 
-fully furnished 
-4 roommates 
-private bathroom
-clean, friendly roommates
-wifi included 
-all female 
Rent-$1,268
Amenities:
-pool and jacuzzi 
Grilling area/ patio
Dog park
-study rooms
Contact for more details: 213-703-8537 
Please text if I don’t answer",,https://www.facebook.com/groups/SJSUhousing/permalink/2076987185968440/,2.07699E+15,2023-12-03T18:14:12.000Z,0,0,0,,,,pfbid07w6k11URV6FBSzUt1MiJmUBjY6JySpJtZRv4yoMQcn4rsyEJDk7q2meYrVUHPgdyl,Julia Simonyan
,,Supply,"Looking for a male housemate.
Private room available in a 2 bd 2 ba at the Meridian at Midtown Apartments. 
10 minutes drive and 25 minutes bus to SJSU Campus. 
3 mins walk to #23 and #523 bus stop.

Move-in date: Immediate move-in 

Shared kitchen with all and shared bathroom with one housemate.

💵 Rent: $1000 + Utilities + Deposit ($787.50)
Facilities: in-unit Laundry, 🏊 Swimming Pool, Gym, 🏓 Tatble Tennis, 😎 Recreation Room, 🍖 BBQ Area, 🚲 Bike Maintenance Station, 🕺 Club House",,https://www.facebook.com/groups/SJSUhousing/permalink/2076973332636492/,2076973332636492,2023-12-03T17:41:41.000Z,1,8,1,I’m interested!!,,,pfbid0vFT5fU5oMjzfuEfDbswKMYskejAFv7N5bvTVfuZJ32WwW7MnWTydRnj3CtxPNoXVl,Kaung Sithu
,,Supply,Hi. Looking for rommate to share apt. Around $1200 per month. 1200 deposit,,https://www.facebook.com/groups/SJSUhousing/permalink/2076689605998198/,2076689605998198,2023-12-03T06:46:30.000Z,2,29,0,Are you serious?,,,pfbid02S6KbjYss5wtv78NdXjSoWdERrt9weh1npo68dvjbfbBJ5WVE9b7whS8AawxuprPxl,Shirin Turatbekova
,,Unknown,,Full Size Mancini Sleepworld Mattress (Box & Bed Frame Included) w. Free Mattress Cover,https://www.facebook.com/groups/SJSUhousing/permalink/2076571932676632/,2076571932676632,2023-12-03T01:44:44.000Z,0,0,0,,,,pfbid02vTgT4wiPuG7uj3pSW8Hxw2XjT1iWQ6QHFBvvxmdjF2GEABZuQ9t2bdXZm9SrXCGql,Shenir Dennis
,,Supply,"Available December 1, 2023.   No need to look further!  Promo price valid through 12/11/23.

PRIVATE Remodeled Studio, with private kitchen, bath, entrance.  Great location - Walk to SJSU/Downtown San Jose. Parking and Internet Included.

For more information and online application at www.foxtenant.com

Online Application at www.foxtenant.com 
(Ignore $35 fee upon application.  Will be collected through PayPal after application review and qualification)

This is one of the NICEST and CLEANEST properties this CLOSE to San Jose State University and Downtown San Jose.

Yes, this beautiful studio may not be as large as your typical downtown high-density apartment complex, BUT this quality remodeled Private Victorian Studio offers a spacious, clean and modern living environment unlike others, and is just STEPS from the 7th Street entrance of San Jose State University campus.

This historic 1920's Victorian building has been beautifully restored and features all modern conveniences while retaining its original old world charm.

Each of the 5 units offer unique floorplans and features. All have new hardwood floors, tiled kitchen and bathroom floors, new fixtures and custom paints. All units have new copper water pipes and fixtures, so no more green nasty water. All units have new copper grounded electrical wiring and modern circuit breakers, so no more plugging in your equipment in ungrounded outlets and outdated unsafe electrical wiring. All kitchens and bathrooms have been updated with granite counters, stainless sink, stove, microwave and fridge/freezer. All units are wired for high-speed Internet (wired and wireless) and Comcast Cable TV. Landscaped front yard offers large shade trees, walking path, large patio/entry with wicker furniture, gated entry, motion activated flood lights, and 24/7 CCTV Security Cameras. One off-street parking space included.

Unit 4 -- 1Bed/1Bath/325sf/2nd Floor Corner/$1,795/mo + $55 service fee (wifi, plus all utilities excluding PG&E) + 1 Onsite Parking ( * Promo: Monthly rent is $,1795 with 12th month free which comes out to $ 1,649;/mo + $55/mo services fee for occupancy BEFORE 12/15/23)

Features:

- Completely remodeled studio/1 bath  apartment 2nd Floor Front

- Views from bright large windows on this 2nd story corner unit

- Approximately 325sf floorplan with private front/back entrance

- Efficient kitchen/dining area - New cabinets, granite counters, fridge/freezer

- New designer flooring and baseboar throughout

- Walk-in closet

- Ceiling Fan/Light

- Full kitchen with 4 burner gas stove/oven

- Refrigerator/freezer (new)

- New Microwave exhaust/hood

- New cabinets with Granite Counters glass tile backsplash

- Stainless Steel sink -- new fixtures

- Custom tiled showerpan with quartz shower panels and rainshower (new)

- New vanity/sink with designer mirror and built in medicine cabinet 

- New copper water pipes throughout

- New grounded copper outlets (GFCI where applicable)

- New breaker panel (no fuses)

- Wall heater with digital thermostat

- Lease: $ 1,649/mo promo pricing expires 10/31/23 and is valid with 12 month lease with move-in date of 11/1/23 or sooner.  Monthly lease will be $1,795 and 12 month will be free, which comes out to $1,649/mo.   A monthly services fee of $55/mo includes High-Speed Internet/ Wi-FI, water, garbage and one off-street parking) Tenant pays PG&E.  

$ 1,795/mo (12-month lease) plus $55/mo service fee (wifi/all utilities except PG&E) (If move in before 12/15/23 12th month is FREE which comes out to $1,649)

- Security Deposit: $ 1,795

- $35 credit application check/$110 annual renter's insurance premium at signing

- Rent includes: Garbage, Water, Sewer, High-Speed Internet (wired/wireless)

- Tenant pays own PG&E

- One off-street parking space available

- On-site laundry facility

* No Smoking/Drugs/Pets

Online Application:    www.foxtenant.com (click APPLY ONLINE at bottom)  $35 Application fee is not needed until we pre-approve your application and you confirm you wish to submit for final approval. If student, need to fill out cosigner information at the very end of application.

For more info send email or go to              www.foxinvestments.net

Thanks.
Fox Property Services",,https://www.facebook.com/groups/SJSUhousing/permalink/2076370219363470/,2.07637E+15,2023-12-02T16:38:30.000Z,0,1,0,,,,pfbid02FBfdiG4MCfgyL2J3BMMo7xJnuaBN5PLQbnKRjZ3UyL94vLqWKVvcYqaKqqc2CvMxl,Terry Tam
,,Demand,"Looking for a single bd in San Jose or Santa Clara area. Budget is around $800-1000. GIRLS ONLY! Currently graduated and working full time. Preferred roommates are clean, friendly, and responsible. Move in date January 1st 2024.",Room-Roommate-Apartment-Sublet-Accommodation-Flat Copy Copy Copy on Strikingly,https://www.facebook.com/groups/SJSUhousing/permalink/2076366832697142/,2076366832697142,2023-12-02T16:30:43.000Z,5,30,0,"I hope it will be helpful.
Try here, You will get the best response from this site:

https://room-roommate-apartment-sublet213.mystrikingly.com_",,,pfbid02S6KbjYss5wtv78NdXjSoWdERrt9weh1npo68dvjbfbBJ5WVE9b7whS8AawxuprPxl,Shirin Turatbekova
,,Supply,"Permanent accommodation is available for 3 male or for 3 female Dec 1st at 500 Race Street in a master bedroom .

Rent is ~ $478 + utilities 
It is a 2 bed 2 bath apt.

Amenities - Gym, business center and many more.In-house washer/dryer, dishwasher, AC/heater.

🏡 Apartment: 2 Bed 2Bath
📍 Location: 500 Race Street
🚍 Bus and Light Rail (VTA): 1 min walk🚶
10 minutes on Light Rail to SJSU.
Facilities:
🥘 Fully Equipped Kitchen
🧺 In-house washer and dryer
🧽 Dishwasher
🏋️ Gym
Grocery stores:
🛒 Safeway : 5 minutes walk
And many more.

Contact for more details: Garry : +19529948686
Harsh:+5105985341",,https://www.facebook.com/groups/SJSUhousing/permalink/2076152136051945/,2076152136051945,2023-12-02T08:52:55.000Z,0,0,0,,,,pfbid09LMQF2dr2mPusCEjbLeTXhh15PxpiUTA7jtf6AGTUvsuTs9HN5JnBojRtkua1ds2l,Harry Tess
,,Supply,Private bedroom available in Santa Clara for $1100 + utilities,,https://www.facebook.com/groups/SJSUhousing/permalink/2076002962733529/,2076002962733529,2023-12-02T02:24:49.000Z,1,2,0,DM'd you,,,pfbid02q3GJYEC9HiuozTS83WCvnGN2GUZUy2LpXfmrxQ3KWtLFDox5E4XSirMXGiiUdJtpl,Ak Kale
,,Supply,"Looking for someone to replace me starting January!
Shared room for $485, female only.

Place is 5 minute walk from campus! And roommates are very nice. Right next to Antojitos and Spartan Tacos!

Please let me know ASAP!!!",,https://www.facebook.com/groups/SJSUhousing/permalink/2075948182739007/,2075948182739007,2023-12-02T00:11:01.000Z,1,7,0,,,,pfbid02Cj3BmaNgkZ5ds6xcnAYQzrrpXu64GhcBwfMNqv4F9DDVgFymErfTkYjX5LMFTuUjl,Kristen Yu
,,Supply,Spot available. Girls only. Move in asap,,https://www.facebook.com/groups/SJSUhousing/permalink/2075921296075029/,2075921296075029,2023-12-01T22:51:21.000Z,0,2,0,,,,pfbid02S6KbjYss5wtv78NdXjSoWdERrt9weh1npo68dvjbfbBJ5WVE9b7whS8AawxuprPxl,Shirin Turatbekova
,,Supply,"Hi there! I am currently looking for a female to take over the remainder of my lease at The Grad in San Jose for the entire spring 2024 semester (January-July) and the lease ends July 31st.  -Price (exact per month): $1719.95 (including parking), $1539.95 (without parking)
- This cost includes base rent ($1527), mitigated risk fee ($12.95), and optional parking fee ($180)
- a one-time fee of $60 will be charged your first month to cover utilities
- private room with a private bathroom detached (across the hallway)
- I live with 3 other girls who also have their own private bathrooms and bedrooms
- My roommates are friendly and clean
- Fully furnished room (bed, desk, dresser)
- Fully furnished living space (couch, TV, table)
- All kitchen appliances included (microwave, oven, stove, dishwasher)
- Great amenities (gym, pool, rec room, yoga studio)
- Walking distance from SJSU campus (1 minute)
- Washer and dryer in unit
- Walk-in closet in the room
- D5 floor plan
- Low floor level
Let me know if you are interested/have any questions!",,https://www.facebook.com/groups/SJSUhousing/permalink/2075824496084709/,2075824496084709,2023-12-01T18:05:56.000Z,0,1,0,,,,pfbid02GjYfm4CsFR3awUWDSnKMmppngK2bi5rUxiXK14xdunxdM3d2DyqiZJfxBAjhEC8Gl,Nikki MacMillan
,,Demand,"Looking for a single bd and bathroom in San Jose or Cambell area. Budget is around $1300-1500. GIRLS ONLY! Currently graduated and working full time. Preferred roommates are clean, friendly, and responsible. Hoping to move in around January 1st 2024.",,https://www.facebook.com/groups/SJSUhousing/permalink/2075814416085717/,2075814416085717,2023-12-01T17:41:48.000Z,7,20,0,I have a room available !! Campbell xx 95008,,,pfbid0354mgV8rSZ1YJ1h7dS8bYcroSPqhtUjCFQhTDwtW2krTFofpimwDn8zzaX6jHuYdfl,Makayla Wilkes
,,Supply,"Available private bedrooms for Rent. Month to Month or long-term rent. Single female student only. Share bathroom with other two female students. Distance 4.24 miles from San Jose State University.  No pets, no Smoking or any illegal drugs.1.2 Gb Wi-Fi included. Full kitchen access. Cloth Washer and Dryer available in the house. Ample parking on the street and driveway. Close to Library. Available to view and rental on Friday, December 22, 2023.
Rent is $820 + $80 for utilities +$300 security deposit to move in.
If interested, please text me at 408-393-4743 – Bob.",,https://www.facebook.com/groups/SJSUhousing/permalink/2075471129453379/,2075471129453379,2023-12-01T05:36:14.000Z,0,1,0,,,,pfbid034p8uByie9kYkSQkqT11PxPzAcMvSTVKRokhRe9yEAQhvfkGawxBBdeB6khvBwrzql,Bob-Toni Swangnete
,,Supply,Hey! Looking for someone to take over my lease till July of 2024. The house is one block away from the sjsu campus. It’s right next to the bus stop too. Looking for someone to move in preferably mid December but January works too. The rent is 1050 and comes with washer and dryer facilities.,,https://www.facebook.com/groups/SJSUhousing/permalink/2075351829465309/,2075351829465309,2023-12-01T00:33:03.000Z,0,3,0,,,,pfbid0L2tFLb3H2Z7wzeJrBqYLeSJyUst2CksFfy15SJZdUqn7jkxKH4NyZq3yrHGL2sGzl,Umar Aslam
,,Supply,"Seeking for female roommate!!!

I am now moving out from my room and My roommate are now looking for female roommate from 19 Dec 2023 to April 2024. Our room single bedroom and living room, 5 mins drive from SJSU campus. The price is around 1200-1400. Please feel free to contact me if you interested.",,https://www.facebook.com/groups/SJSUhousing/permalink/2075329429467549/,2075329429467549,2023-11-30T23:46:19.000Z,0,17,0,,,,pfbid02W6HPNnJ579qNbZPwv9wbRnzypSMefFFLyH1M2qRULrVE626LoffCQ6xVLY64wp3bl,Charis Mo
,,Supply,"Permanent accommodation is available for 3 male from Dec 1st at 500 Race Street in a master bedroom .

Rent is ~ $478 + utilities 
It is a 2 bed 2 bath apt.

Amenities - Gym, business center and many more.In-house washer/dryer, dishwasher, AC/heater.

🏡 Apartment: 2 Bed 2Bath
📍 Location: 500 Race Street
🚍 Bus and Light Rail (VTA): 1 min walk🚶
10 minutes on Light Rail to SJSU.
Facilities:
🥘 Fully Equipped Kitchen
🧺 In-house washer and dryer
🧽 Dishwasher
🏋️ Gym
Grocery stores:
🛒 Safeway : 5 minutes walk
And many more.

Contact for more details: Garry : +19529948686
Harsh:+5105985341",,https://www.facebook.com/groups/SJSUhousing/permalink/2074210756246083/,2074210756246083,2023-11-29T02:02:40.000Z,0,1,0,,,,pfbid09LMQF2dr2mPusCEjbLeTXhh15PxpiUTA7jtf6AGTUvsuTs9HN5JnBojRtkua1ds2l,Harry Tess
"San Jose, CA",$800,Unknown,,1 bed · 1 bath · House,https://www.facebook.com/groups/SJSUhousing/permalink/2073720556295103/,2073720556295103,2023-11-28T05:28:32.000Z,0,0,0,,,,pfbid0USwhf5Jz4y1GC8abNqbirT6QqZcp7TYt1vE69ej2kNTZqJjdqwYSBDiEd83JCyN5l,Vy Ly
,,Supply,Hey! Looking for someone to take over my lease till July of 2024. The house is one block away from the sjsu campus. It’s right next to the bus stop too. Looking for someone to move in preferably mid December but January works too. The rent is 1050 and comes with washer and dryer facilities.,,https://www.facebook.com/groups/SJSUhousing/permalink/2073629646304194/,2073629646304194,2023-11-28T01:43:04.000Z,5,4,0,Hi can you tell me more details!,0,Is this co ed,pfbid0L2tFLb3H2Z7wzeJrBqYLeSJyUst2CksFfy15SJZdUqn7jkxKH4NyZq3yrHGL2sGzl,Umar Aslam
,,Supply,"Hi everyone,

Looking for someone to take over my lease at Monterey Grove Apartments in San Jose starting in January. Private bedroom in a 3 bed 3 bath apartment with two other male roommate. 

Rent: $1272/month 
January (date flexible) - June 2024

- Located 15 minutes from SJSU
- bedroom with a private detached
 bathroom 
- Dishwasher & in-unit laundry
- Shared wifi + PG&E split with roommate
- Gym, pool
- Parking space 

Message me if you’re interested or have any questions!",,https://www.facebook.com/groups/SJSUhousing/permalink/2073491492984676/,2073491492984676,2023-11-27T19:29:47.000Z,0,2,0,,,,pfbid02w8EPmFVjn1t8ZViX7DyoNps951C2dsq2AXNJAPX2zFRXqCcNP9pApqWm3Q2fpCjal,Jose Orozco
,,Demand,"Hello. I am looking for room. Around $700-800
Asap.",,https://www.facebook.com/groups/SJSUhousing/permalink/2072079006459258/,2072079006459258,2023-11-25T07:25:38.000Z,3,23,0,Let me know if you find one too 🙂,,,pfbid02S6KbjYss5wtv78NdXjSoWdERrt9weh1npo68dvjbfbBJ5WVE9b7whS8AawxuprPxl,Shirin Turatbekova
,,Demand,"Hey everyone,

I am looking to subleasing a private bedroom near SJSU, preferably starting from the last week of December.
If you have any availability or know of anyone who might be subletting a room, please let me know. I would be grateful for any leads. Thanks.",,https://www.facebook.com/groups/SJSUhousing/permalink/2072066659793826/,2072066659793826,2023-11-25T06:52:17.000Z,1,10,0,"Hey love!! I have the perfect room available. Great roommate, Great location!",,,pfbid033oASUYALqEpSGhSTJuShWse7WHLGLq3W82yBbpXmNfFe6bAWZb5RF6iNucqSY2PVl,Sushanth Preetham
,,Supply,"Hi everyone! I am looking for someone to fill in my lease at 27 North beginning during the spring semester (Anytime after Dec20). The floorplan is attached below. There are currently 2 people living in one room and one in the other. (all women, students at SJSU).

This means if you are looking for a shared bedspace and bathroom for aprx 1100/month (1070 base + elec) which is a 7-12min walk from campus, this would be a great place for you! 

The apartment comes with a bed, walk-in closet, desk, and storage compartments. There is a shared TV in the living room, in-unit washer and dryer, a fully furnished kitchen, and a pool, lounge, game room, and gym to take advantage of throughout your duration there!

Please message me if you are interested or with any questions asap!!😄",,https://www.facebook.com/groups/SJSUhousing/permalink/2070819546585204/,2070819546585204,2023-11-23T00:17:04.000Z,1,5,1,Messaged,,,pfbid02spnZhySpM6Wpp348XY1DjhVA26SUSCuwYow9nKbnjpEvfdtUUn9tWwjdRxmzqoYbl,Anika Shah
,,Supply,"$1,250/mo_Master Bedroom with private bath in Downtown San Jose. The house is located 3 blocks from SJSU and close to the downtown social scene. The residents are currently all female. House includes the following:
Central Heating/Cooling
In-house Laundry
Monthly Cleaners
Fiber Internet
Large Common Areas
The room is available now. Reach out through FB or the Craigslist ad. See Ad for photos.
",Master Bedroom w/ Private Bath - rooms & shares - apartment room roommate share rent - craigslist,https://www.facebook.com/groups/SJSUhousing/permalink/2070623513271474/,2070623513271474,2023-11-22T15:12:48.000Z,0,1,0,,,,pfbid02aueEbCuZsa5BNLRUVqku6esQsKthXHpfMRC61iv5va5MJJNs7txizjBfcP7vsBGul,Evin Wieser
,,Supply,"Hey all!
ONLY FOR FEMALES
Accommodation available in Master bedroom in *Sunnyvale*. It is 2b2b apartment and my current roommate is moving out. The apartment has all the amenities except for laundry, which is in the community. There is a swimming pool and game room in the community.

I’m a clean, vegetarian, non-drinker, and non-smoker and expect the same from my roommate.

- Move-in date: Immediate(flexible).
- Rent: $1450 + utilities which includes PG&E and Wifi (≈$50)
The location is really great and walkable from a lot of stores (CVS, Dollar Tree, Ross, Safeway, Sprouts and a lot more) and 5 mins away from the bus stop.

https://www.facebook.com/marketplace/item/2763615087149688/?mibextid=6ojiHh",This content isn't available right now,https://www.facebook.com/groups/SJSUhousing/permalink/2070073619993130/,2.07007E+15,2023-11-21T15:25:02.000Z,0,2,0,,,,pfbid033kDPhq9KvjncofNwzFBMd8orkTGAJFShsh5wzwaWEXSfnDURaKDHs5A43wi1nKt9l,Paris Patel
,,Supply,"Temporary accommodation  available for  girls in a two sharing bedroom at Avalon at Cahill park ( 754 the alameda). 2 girls can share or a single person can take a private room as well.
Dates : 25th Dec to 25th Jan(flexible)
Amenities - safe locality, Gym, common lounge area, In-house washer/dryer, dishwasher, AC/heater, Apartment WiFi, grocery store near by, etc. 

🚍 Bus and Light Rail (VTA): 1 min walk

Contact for more details.
Yuti: +1 (669)786-8890 
Shreya: +1(408)690-5849",,https://www.facebook.com/groups/SJSUhousing/permalink/2067776166889542/,2067776166889542,2023-11-17T19:55:37.000Z,0,2,0,,,,pfbid035GtkYPzKm5UpgtNonpuQDvocCsRayYGHFHtXFX8GEfJ3U2HAf4gH95CWvPX7mUWKl,Shreya Shah
,,Supply,"Permanent accommodation is available for 2 male from Dec 1st at 500 Race Street in a bedroom where you will share the master bedroom room with 1 other male.
Rent is ~ $478 + utilities 
It is a 2 bed 2 bath apt.

Amenities - Gym. In-house washer/dryer, dishwasher, AC/heater.

🏡 Apartment: 2 Bed 2Bath
📍 Location: 500 Race Street
🚍 Bus and Light Rail (VTA): 1 min walk🚶
10 minutes on Light Rail to SJSU.
Facilities:
🥘 Fully Equipped Kitchen
🧺 In-house washer and dryer
🧽 Dishwasher
🏋️ Gym
Grocery stores:
🛒 Safeway : 5 minutes walk
And many more.

Contact for more details: +1 9529948686",,https://www.facebook.com/groups/SJSUhousing/permalink/2066802410320251/,2066802410320251,2023-11-16T03:22:06.000Z,0,1,0,,,,365542149253293,Anonymous participant
,,Supply,"Permanent accommodation is available for 2 male from Dec 1st at 500 Race Street in a bedroom where you will share the master bedroom room with 1 other male.
Rent is ~ $478 + utilities 
It is a 2 bed 2 bath apt.

Amenities - VTA bus stop is 1 min walk from the apartment, Gym. In-house washer/dryer, dishwasher, AC/heater.

🏡 Apartment: 2 Bed 2.5 Bath
📍 Location: 500 Race Street
🚍 Bus and Light Rail (VTA): 1 min walk🚶
10 minutes on Light Rail to SJSU.
Facilities:
🥘 Fully Equipped Kitchen
🧺 In-house washer and dryer
🧽 Dishwasher
🏋️ Gym
Grocery stores:
🛒 Safeway : 5 minutes walk
And many more.

Contact for more details: +1 9529948686",,https://www.facebook.com/groups/SJSUhousing/permalink/2066797293654096/,2066797293654096,2023-11-16T03:07:53.000Z,0,1,0,,,,933376314418668,Anonymous participant
,,Supply,"Looking for someone (masc-presenting preferred) to take over lease at The Grad apartments one block from campus starting January 2024!

Rent is $2,073 a month (includes all utilities water/gas/electric/internet).

Room is a 9th-floor corner suite (2 bed, 2 bath), furnished living room, full size kitchen (full-size fridge, electric stove, oven, dishwasher), and in-unit washer/dryer.

Private bedroom contains desk, chair, and Full-XL bed. You will have one roommate (male) who has their own private room and bathroom.

Apartments on the corner of E San Carlos and Third Street, 1 minute away from campus, nearby restaurants include Lee's, Pizza My Heart, Boba Bar, Ding Tea, La Victoria, and Jack in the Box.

Amenities include:
* Yoga Room
* Fitness Center
* Computer Lab/Business Center
* Study Rooms on Each Floor
* Pool
* Grills
* Multi-Purpose Room
* High-Speed Wifi Throughout the Building

Message me if you're interested!",,https://www.facebook.com/groups/SJSUhousing/permalink/2066631700337322/,2066631700337322,2023-11-15T20:19:24.000Z,0,0,0,,,,pfbid02pc38YeVJg5n6VxdDP6Sao6yAE9PtWfLPtQLELTjAWqCSoQsnUgFaVuTEfBYAibSMl,Erik Hernandez
